number,title,classification,timestamp,latitude,longitude
9853,"Report 9853: While camping, couple hears repeated strange, night time vocalizations",Class B,2004-11-27T12:00:00Z,34.695,-94.685
10422,Report 10422: Local family reports huge tracks near Big Cedar.,Class B,2005-02-14T12:00:00Z,34.64583,-94.575
23628,Report 23628: Possible tracks found in yard north of VIan,Class B,2008-04-18T12:00:00Z,35.56637,-94.98001
24682,Report 24682: Hikers hear possible vocalizations throughout the night near Cedar Lake,Class B,2008-08-31T12:00:00Z,34.73966,-94.7264
24967,"Report 24967: Off-duty law enforcement officers describe vocalizations, wood knocks, and rock throwning, outside the town of Heavener",Class B,2007-01-17T12:00:00Z,34.74338,-94.7297
26711,Report 26711: Couple witness a possible juvenile running on all fours in Smithville,Class B,2009-10-01T12:00:00Z,34.49108,-94.49968
30150,Report 30150: Tall dark figure seen during the daytime at the Lake Elmer Thomas Recreational Area,Class B,2010-06-03T12:00:00Z,35,-99
32689,Report 32689: Possible vocalizations and rock throwing encounter near Albion,Class B,2011-11-24T12:00:00Z,34.6021,-95.11875
35188,Report 35188: Possible daytime sighting behind a home outside Anadarko,Class B,2012-04-26T12:00:00Z,35.08344,-98.24586
36643,Report 36643: Family has possible encounter at Cedar Lake Equestrian Camp,Class B,2012-09-15T12:00:00Z,34.8146,-94.66875
40280,Report 40280: Memory told of a possible encounter that ends a camping trip early near Park Hill,Class B,1982-10-01T12:00:00Z,35.50285,-94.77699
50756,Report 50756: Family hears ape-like sounds close to a dam on the Neosho River near Pryor,Class B,2015-06-15T12:00:00Z,36.22935,-95.2419
56829,"Report 56829: Hunters experience possible vocals, find nests, get screamed at over three-day hunting weekend north of Reydon",Class B,1983-10-01T12:00:00Z,35.76152,-99.93007
57944,Report 57944: Memory told of having rocks thrown while in a tree stand near Murphy,Class B,1987-10-14T12:00:00Z,36.879,-95.1695
80,"Report 80: Late Arriving Campers Hear Running, Stomping, Shrieking, Howling",Class B,1983-08-12T12:00:00Z,43.69005,-122.3755
85,Report 85: 16 year old has strange experience walking home,Class B,2000-06-08T12:00:00Z,45.03255,-122.4808
96,Report 96: Young camper frightened by large hand gathering berries,Class B,1978-06-25T12:00:00Z,43.7827,-123.9599
102,"Report 102: Couple hears unknown howl, later finds possible deformed track",Class B,2000-08-19T12:00:00Z,45.7351,-123.466
116,Report 116: Possible Injured Juvenile on I-84 near Boardman,Class B,1995-03-31T12:00:00Z,45.83675,-119.6389
187,Report 187: Unusual vocalization heard near Sandy,Class B,2000-07-22T12:00:00Z,45.40023,-122.2777
206,Report 206: Videocamera Accidently Captures Distant Bipedal Movement near Smith River Road,Class B,1999-07-15T12:00:00Z,43.7667,-123.455
412,Report 412: Cousins followed for a quarter mile,Class B,1995-07-05T12:00:00Z,43.94225,-121.3815
455,"Report 455: Squaw Lake fisherman followed.  Unrecognized stench, knocking, and high pitch howl heard while fishing along lake shore",Class B,1998-08-15T12:00:00Z,42.47,-122.275
624,Report 624: Sounds heard at Skookum Lake.,Class B,1991-07-04T12:00:00Z,44.99745,-122.1647
657,"Report 657: A man and woman report smelling a strange, powerful odor while on a forest road late at night",Class B,1993-08-02T12:00:00Z,44.9979,-122.1631
1224,Report 1224: Possible movement and footsteps heard by women waiting in stranded vehicle,Class B,2000-07-15T12:00:00Z,44.96651,-123.7718
1446,Report 1446: Deer hunters find footprints near Wahtum Lake.,Class B,1974-10-01T12:00:00Z,45.5666,-121.7745
1778,Report 1778: Three young hunters hear very loud scream across Diamond Peak Wilderness valley.,Class B,2000-09-10T12:00:00Z,43.5883,-122.0833
1986,"Report 1986: Hikers make track find on Table Rock Creek, Oregon",Class B,2001-03-18T12:00:00Z,44.97487,-122.3057
2026,Report 2026: Campers hear vocalizations near Timberline Lodge,Class B,1997-05-27T12:00:00Z,45.32301,-121.7115
2274,Report 2274: Late night up-close encounter in the Umpqua Nat'l Forest,Class B,1980-09-01T12:00:00Z,43.20335,-122.3759
2681,"Report 2681: Hunters, father and son, find track on Wagner Peak",Class B,1995-09-23T12:00:00Z,42.08845,-122.7465
3064,"Report 3064: Bowhunter finds twisted trees, tracks, scat, & unusual sounds",Class B,2001-09-01T12:00:00Z,45.07072,-123.6664
3148,"Report 3148: Traveler hears ""eerie and strange"" scream while walking dog near Elsie",Class B,2001-09-20T12:00:00Z,45.70835,-123.625
3200,Report 3200: Man recounts being chased as a teen,Class B,1983-08-12T12:00:00Z,44.09462,-123.3724
3209,Report 3209: Track find by BFRO field researcher,Class B,2001-10-14T12:00:00Z,45.76569,-123.3601
3387,Report 3387: Vocalizations heard in Lookingglass,Class B,1989-07-01T12:00:00Z,43.16815,-123.4911
3633,Report 3633: Hunters find track in mountains above Falls City,Class B,2000-10-15T12:00:00Z,44.86875,-123.4462
3766,Report 3766: Family finds prints and hears vocalizations in forest near Seaside,Class B,2001-08-03T12:00:00Z,45.99378,-123.9211
3780,"Report 3780: So. Oregon man hears late night footsteps around mobile home, by Jump-off Joe Creek Rd. near Grants Pass",Class B,1978-10-01T12:00:00Z,42.56805,-123.3322
3820,Report 3820: Sasquatch evidence near Mount McLoughlin,Class B,1979-10-01T12:00:00Z,42.4356,-122.2328
4604,Report 4604: Daytime sighting by young camper at Lost Lake,Class B,1994-07-01T12:00:00Z,45.49805,-121.8214
4644,Report 4644: Vocalizations heard by campers in Taylor Park,Class B,2002-07-10T12:00:00Z,44.79307,-122.5674
5053,Report 5053: Possible bigfoot encounter changes a mischievous teenager's plan,Class B,2002-09-05T12:00:00Z,45.4684,-122.2487
5242,"Report 5242: Bow hunter has sighting near Little Boulder Lk. Mt. Hood Nat. Forest, OR",Class B,1996-09-15T12:00:00Z,45.25725,-121.5684
5350,Report 5350: College students get approached by sasquatch and shoot at it,Class B,1977-07-15T12:00:00Z,44.8623,-122.2728
5650,Report 5650: Driver has early evening road sighting on Interstate 84 southeast of Pendleton,Class B,2004-10-05T12:00:00Z,45.58982,-118.6131
5816,Report 5816: Nighttime encounter by a worker at a logging site,Class B,1968-08-23T12:00:00Z,45.2075,-121.886
6027,Report 6027: Heavy steps around tent in dark scare backpackers,Class B,1970-08-15T12:00:00Z,44.6335,-121.8165
6584,Report 6584: Vocalization heard in Call Meadow area,Class B,2003-07-02T12:00:00Z,43.85975,-118.8215
6655,Report 6655: Couple hears repetitive calls near Oregon Caves N. M,Class B,2000-07-30T12:00:00Z,42.09224,-123.4043
6724,"Report 6724: Two young campers have frightful, dawn encounter near Cave Junction",Class B,1978-07-01T12:00:00Z,42.16298,-123.6481
6734,Report 6734: Family members encounter footprint,Class B,2003-07-24T12:00:00Z,45.0487,-123.5792
7148,Report 7148: Hunters find bower and footprints near lake,Class B,1993-09-15T12:00:00Z,45.4915,-123.2665
7209,Report 7209: Observer yells at dogs from window and hears return scream,Class B,2001-07-15T12:00:00Z,44.6616,-122.8494
7642,"Report 7642: Two men find rockpiles, nest at Abiqua River",Class B,1980-07-15T12:00:00Z,45.03575,-122.7789
7658,Report 7658: Hiker encounters large footprints,Class B,1976-05-15T12:00:00Z,44.1263,-121.3338
7687,Report 7687: Lone camper hears vocalization,Class B,2003-08-15T12:00:00Z,44.5385,-118.5908
7785,Report 7785: Family in small boat hears animal retreating and finds prints,Class B,1963-07-15T12:00:00Z,43.8628,-121.8829
7954,Report 7954: Boater finds footprints on bank of Rogue River,Class B,1975-09-15T12:00:00Z,42.6425,-124.0255
7957,Report 7957: Two hunters hear repeated loud screams.,Class B,2003-11-09T12:00:00Z,45.82565,-123.296
7967,Report 7967: Boaters on the Deschutes hear loud scream from bank,Class B,1990-07-15T12:00:00Z,43.7151,-121.6347
8621,Report 8621: Boy scout hears repeated screams,Class B,1974-08-15T12:00:00Z,45.4051,-121.424
8680,Report 8680: Boys hear moaning call from bedroom window,Class B,1980-07-27T12:00:00Z,45.5775,-121.6444
8888,Report 8888: Night time calls and footprints witnessed by several people northeast of Colton off Highway 211,Class B,2004-06-20T12:00:00Z,45.1867,-122.3803
8948,"Report 8948: In the early morning, hunter observes rock throwing near Valsetz",Class B,1991-10-15T12:00:00Z,44.8458,-123.5834
9020,Report 9020: Camping family has auditory and olfactory encounter in early evening southeast of Dorena Lake,Class B,2004-07-17T12:00:00Z,43.6583,-122.8042
9204,"Report 9204: While scouting, hunter hears morning vocalization west of Scappoose",Class B,2004-08-06T12:00:00Z,45.7492,-122.9546
9276,Report 9276: Several tracks found near County dump for Bandon,Class B,2004-08-21T12:00:00Z,43.1786,-124.3688
9289,"Report 9289: Elk hunter hears growl, finds footprints, feces.",Class B,2004-08-31T12:00:00Z,44.4625,-121.9683
9391,Report 9391: Campers are greeted by tree-shaking display in afternoon near Molalla River,Class B,2004-09-26T12:00:00Z,44.9633,-122.4
9534,Report 9534: Campers hear several types of early morning vocalizations near Diamond Lake,Class B,2004-09-28T12:00:00Z,43.296,-122.5541
9547,Report 9547: Early morning vocalizations heard on three consecutive days,Class B,2004-06-04T12:00:00Z,45.93701,-123.5417
10034,Report 10034: Hunter hears wood-on-wood knocking,Class B,1989-11-04T12:00:00Z,44.0639,-120.2782
10324,Report 10324: Campers and their dogs are frightened by vocalizations,Class B,1997-07-04T12:00:00Z,44.7751,-118.7717
10928,"Report 10928: Hikers hear growl, wood  knocking, have rock thrown at them.",Class B,2005-03-13T12:00:00Z,44.6693,-123.2433
10934,"Report 10934: Young family on afternoon outing find footprints east of Pendleton, Oregon",Class B,1996-04-30T12:00:00Z,45.80374,-118.0603
11304,Report 11304: Campers hear moaning howl at Waldo Lake at night.,Class B,1992-10-15T12:00:00Z,43.6947,-122.0449
11449,Report 11449: Beach visitors find large footprints.,Class B,1994-02-25T12:00:00Z,42.4018,-124.426
12156,"Report 12156: Bicyclist hears vocalization, wood knocks and sees tree shaking",Class B,2005-06-21T12:00:00Z,44.699,-122.1874
13037,Report 13037: Possible nest nest and food remains found by retired soldier near the Sandy River,Class B,1970-07-15T12:00:00Z,45.4861,-122.277
13597,Report 13597: Possible vocals heard near Klamath Lake,Class B,2006-01-16T12:00:00Z,42.23865,-121.9446
14841,Report 14841: Possible approach to a property on the edge of the Salmon Huckleberry Wilderness,Class B,2003-02-15T12:00:00Z,45.3207,-121.9547
14891,Report 14891: Hiker reports possible vocalizations near Oregon Caves.,Class B,2005-04-15T12:00:00Z,42.0833,-123.3333
15744,Report 15744: Possible screams heard by campers near Indian Lake,Class B,1974-08-15T12:00:00Z,45.3712,-118.5518
15747,Report 15747: Native family along the Umatilla River reports possible encounters,Class B,2005-07-15T12:00:00Z,45.6764,-118.5658
16624,"Report 16624: Couple south of Aurora hears repeated screams, encounter with dog.",Class B,2006-11-13T12:00:00Z,45.11259,-122.7875
21154,Report 21154: Couple has possible daylight encounter near Proxy Falls,Class B,1977-05-01T12:00:00Z,44.15568,-121.9531
22570,Report 22570: Family hears loud whooping for three consecutive nights near Drain.,Class B,1977-07-01T12:00:00Z,43.6744,-123.2675
22742,Report 22742: Hikers hear possible vocalizations near Cascade Locks along the Columbia River,Class B,2008-05-23T12:00:00Z,45.38736,-121.5134
24328,Report 24328: Possible vocalizations heard at a campground near Seaside,Class B,2008-08-01T12:00:00Z,46.03193,-123.4573
24371,Report 24371: Young male hiker experiences strange events and finds possible tracks at a campground in the Blue Mountains,Class B,2009-02-11T12:00:00Z,45.91665,-117.925
24892,Report 24892: Father and son hear strange sounds while camping near Oregon Caves,Class B,2009-03-02T12:00:00Z,42.125,-123.2916
25445,Report 25445: Possible knocking heard by husband and wife while camping on their gold claim in Fiddler Gulch,Class B,2009-02-18T12:00:00Z,42.22501,-123.75
25533,Report 25533: Two men mushroom picking find large footprint and snapped tree near Elkton,Class B,2006-11-15T12:00:00Z,43.61538,-123.5036
25764,Report 25764: Hunter recalls finding fresh tracks in snow outside of Glide,Class B,1970-11-15T12:00:00Z,43.40867,-122.8887
26137,Report 26137: Family hears whooping sounds while hiking Marys Peak,Class B,2009-06-13T12:00:00Z,44.50455,-123.5524
26224,Report 26224: Hunter remembers possible howls and footprints near Baker City,Class B,1991-04-10T12:00:00Z,44.68557,-118.0891
27087,Report 27087: Possible sighting at night by a family on Hwy. 140E near Bonanza,Class B,2009-12-10T12:00:00Z,42.36945,-121.3866
31488,Report 31488: Woman describes possible encounter while elk hunting near Pilot Rock,Class B,1998-10-15T12:00:00Z,45.48318,-118.83
36280,Report 36280: Campers hear knocks and unknown vocalizations at night in Tillamook State Forest,Class B,2012-08-18T12:00:00Z,45.61308,-123.3973
36384,Report 36384: Possible track way found in Hosmer Lake near Bend,Class B,2012-09-01T12:00:00Z,43.97603,-121.7828
41634,Report 41634: Memory told of observing bi-pedal creatures while driving on an unimproved dirt road in the Wallowa Mountains east of Cove,Class B,1972-07-01T12:00:00Z,45.44986,-117.7273
43491,Report 43491: Possible daylight road crossing on Cascade Lakes Hwy. near Bend,Class B,2013-11-15T12:00:00Z,43.98136,-121.4705
44989,Report 44989: Campers hear possible vocalization just outside their tent in Mt. Hood National Forest,Class B,2013-09-24T12:00:00Z,45.1518,-122.1032
45813,Report 45813: Camper hears strange knocking and screams in Tillamook Forest,Class B,2014-07-09T12:00:00Z,45.59864,-123.6113
50901,Report 50901: Still hairy figure seen in a field by a motorist near Springfield,Class B,2016-01-20T12:00:00Z,44.05917,-122.9343
6836,Report 6836: Early afternoon vocalization heard by four people,Class B,1980-07-03T12:00:00Z,41.47511,-79.3178
10251,Report 10251: Hunters hear loud vocalization and breaking branches,Class B,2003-09-30T12:00:00Z,41.31268,-78.39445
10805,Report 10805: Campers hear loud vocalizations and find footprints near Loucks Mills.,Class B,1996-10-26T12:00:00Z,41.845,-77.7011
17981,Report 17981: Possible sighting by two at a strip mine in the Koppel Strip Mines,Class B,2007-02-27T12:00:00Z,40.50322,-80.19804
22599,Report 22599: Hunter has unusual experience while spring turkey hunting,Class B,1980-05-15T12:00:00Z,40.61798,-77.62407
24301,"Report 24301: Man remembers hearing strange vocalizations and seeing a hairy, upright figure while hunting in Sweden Valley",Class B,1987-11-28T12:00:00Z,41.70813,-77.99314
25085,Report 25085: Woman witnesses eyes peering into her living room near the rural town of Montrose,Class B,2008-12-19T12:00:00Z,41.79985,-75.9799
26957,Report 26957: Pre-dawn whoops and movement heard near Prince Galitzin State Park,Class B,2009-11-30T12:00:00Z,40.65083,-78.52589
